,Date,Year,Month,Zone,PD_PM10,Max_PM10,Min_PM10,Indice_PM10,Clase_PM10,PD_PM25,Max_PM25,Min_PM25,Indice_PM25,Clase_PM25
651,2020-04-16,2020,4,SO,50.0,87.0,19.0,63.971000000000004,Regular,30.0,51.0,15.0,37.5,Buena
652,2020-04-17,2020,4,CE,53.0,87.0,28.0,68.294,Regular,31.7,47.0,21.0,39.625,Buena
653,2020-04-17,2020,4,NE,52.0,131.0,10.0,66.85300000000001,Regular,31.7,65.0,12.0,39.625,Buena
654,2020-04-17,2020,4,NO,49.0,108.0,3.0,62.528999999999996,Regular,28.4,46.0,10.0,35.5,Buena
655,2020-04-17,2020,4,SE,63.0,124.0,13.0,82.706,Regular,33.3,56.0,9.0,41.625,Buena
656,2020-04-17,2020,4,SO,47.0,84.0,18.0,59.647,Regular,30.1,53.0,12.0,37.625,Buena
657,2020-04-18,2020,4,CE,54.0,86.0,33.0,69.735,Regular,35.3,58.0,23.0,44.125,Buena
658,2020-04-18,2020,4,NE,59.0,113.0,17.0,76.941,Regular,32.1,53.0,9.0,40.125,Buena
659,2020-04-18,2020,4,NO,50.0,105.0,9.0,63.971000000000004,Regular,30.5,50.0,10.0,38.125,Buena
660,2020-04-18,2020,4,SE,55.0,89.0,18.0,71.176,Regular,36.8,68.0,16.0,46.0,Buena
661,2020-04-18,2020,4,SO,48.0,83.0,27.0,61.088,Regular,32.3,59.0,16.0,40.375,Buena
662,2020-04-19,2020,4,CE,57.0,84.0,31.0,74.059,Regular,39.6,55.0,21.0,49.5,Buena
663,2020-04-19,2020,4,NE,65.0,113.0,26.0,85.588,Regular,39.8,59.0,21.0,49.75,Buena
664,2020-04-19,2020,4,NO,50.0,121.0,1.0,63.971000000000004,Regular,30.2,48.0,7.0,37.75,Buena
665,2020-04-19,2020,4,SE,62.0,113.0,11.0,81.265,Regular,42.8,66.0,26.0,53.593999999999994,Regular
666,2020-04-19,2020,4,SO,50.0,88.0,31.0,63.971000000000004,Regular,36.9,57.0,19.0,46.125,Buena
667,2020-04-20,2020,4,CE,49.0,97.0,28.0,62.528999999999996,Regular,26.8,44.0,11.0,33.5,Buena
668,2020-04-20,2020,4,NE,57.0,109.0,1.0,74.059,Regular,30.9,56.0,6.0,38.625,Buena
669,2020-04-20,2020,4,NO,47.0,100.0,7.0,59.647,Regular,22.8,42.0,4.0,28.5,Buena
670,2020-04-20,2020,4,SE,56.0,103.0,8.0,72.618,Regular,34.1,55.0,6.0,42.625,Buena
671,2020-04-20,2020,4,SO,40.0,70.0,19.0,50.0,Buena,26.6,49.0,12.0,33.25,Buena
672,2020-04-21,2020,4,CE,59.0,112.0,15.0,76.941,Regular,26.0,41.0,13.0,32.5,Buena
673,2020-04-21,2020,4,NE,54.0,102.0,5.0,69.735,Regular,30.6,60.0,7.0,38.25,Buena
674,2020-04-21,2020,4,NO,56.0,124.0,3.0,72.618,Regular,24.4,53.0,3.0,30.5,Buena
675,2020-04-21,2020,4,SE,67.0,131.0,1.0,88.471,Regular,29.0,48.0,7.0,36.25,Buena
676,2020-04-21,2020,4,SO,44.0,85.0,6.0,55.324,Regular,21.1,42.0,4.0,26.375,Buena
677,2020-04-22,2020,4,CE,37.0,71.0,3.0,46.25,Buena,24.0,45.0,6.0,30.0,Buena
678,2020-04-22,2020,4,NE,49.0,114.0,8.0,62.528999999999996,Regular,25.3,52.0,6.0,31.625,Buena
679,2020-04-22,2020,4,NO,36.0,98.0,1.0,45.0,Buena,19.9,42.0,5.0,24.875,Buena
680,2020-04-22,2020,4,SE,44.0,75.0,5.0,55.324,Regular,25.1,43.0,2.0,31.375,Buena
681,2020-04-22,2020,4,SO,33.0,79.0,4.0,41.25,Buena,21.3,52.0,7.0,26.625,Buena
682,2020-04-23,2020,4,CE,35.0,70.0,8.0,43.75,Buena,20.5,36.0,10.0,25.625,Buena
683,2020-04-23,2020,4,NE,50.0,118.0,7.0,63.971000000000004,Regular,23.6,52.0,3.0,29.5,Buena
684,2020-04-23,2020,4,NO,38.0,107.0,2.0,47.5,Buena,19.2,40.0,1.0,24.0,Buena
685,2020-04-23,2020,4,SE,45.0,97.0,8.0,56.765,Regular,23.2,40.0,5.0,29.0,Buena
686,2020-04-23,2020,4,SO,30.0,61.0,12.0,37.5,Buena,19.7,40.0,4.0,24.625,Buena
687,2020-04-24,2020,4,CE,43.0,75.0,19.0,53.882,Regular,28.5,48.0,8.0,35.625,Buena
688,2020-04-24,2020,4,NE,58.0,113.0,2.0,75.5,Regular,32.7,56.0,12.0,40.875,Buena
689,2020-04-24,2020,4,NO,46.0,104.0,2.0,58.206,Regular,25.8,45.0,7.0,32.25,Buena
690,2020-04-24,2020,4,SE,53.0,106.0,9.0,68.294,Regular,32.7,56.0,17.0,40.875,Buena
691,2020-04-24,2020,4,SO,38.0,79.0,18.0,47.5,Buena,25.2,48.0,7.0,31.5,Buena
692,2020-04-25,2020,4,CE,40.0,74.0,16.0,50.0,Buena,24.9,46.0,5.0,31.125,Buena
693,2020-04-25,2020,4,NE,53.0,121.0,3.0,68.294,Regular,27.1,53.0,4.0,33.875,Buena
694,2020-04-25,2020,4,NO,42.0,95.0,7.0,52.441,Regular,26.3,53.0,6.0,32.875,Buena
695,2020-04-25,2020,4,SE,51.0,131.0,2.0,65.41199999999999,Regular,28.1,44.0,13.0,35.125,Buena
696,2020-04-25,2020,4,SO,38.0,83.0,16.0,47.5,Buena,23.9,53.0,7.0,29.875,Buena
697,2020-04-26,2020,4,CE,26.0,44.0,9.0,32.5,Buena,17.2,29.0,5.0,21.5,Buena
698,2020-04-26,2020,4,NE,29.0,73.0,2.0,36.25,Buena,15.7,37.0,1.0,19.625,Buena
699,2020-04-26,2020,4,NO,27.0,63.0,1.0,33.75,Buena,15.5,39.0,1.0,19.375,Buena
700,2020-04-26,2020,4,SE,34.0,140.0,11.0,42.5,Buena,19.5,46.0,3.0,24.375,Buena
701,2020-04-26,2020,4,SO,30.0,53.0,5.0,37.5,Buena,19.0,38.0,4.0,23.75,Buena
702,2020-04-27,2020,4,CE,25.0,55.0,8.0,31.25,Buena,13.1,30.0,4.0,16.375,Buena
703,2020-04-27,2020,4,NE,34.0,130.0,2.0,42.5,Buena,14.7,38.0,6.0,18.375,Buena
704,2020-04-27,2020,4,NO,28.0,123.0,2.0,35.0,Buena,12.6,33.0,1.0,15.75,Buena
705,2020-04-27,2020,4,SE,30.0,44.0,14.0,37.5,Buena,13.8,39.0,1.0,17.25,Buena
706,2020-04-27,2020,4,SO,23.0,57.0,6.0,28.75,Buena,11.3,32.0,1.0,14.125,Buena
707,2020-04-28,2020,4,CE,33.0,70.0,11.0,41.25,Buena,18.1,42.0,3.0,22.625,Buena
708,2020-04-28,2020,4,NE,46.0,122.0,1.0,58.206,Regular,20.1,46.0,2.0,25.125,Buena
709,2020-04-28,2020,4,NO,40.0,96.0,10.0,50.0,Buena,17.9,40.0,2.0,22.375,Buena
710,2020-04-28,2020,4,SE,45.0,139.0,6.0,56.765,Regular,21.2,41.0,6.0,26.5,Buena
711,2020-04-28,2020,4,SO,29.0,56.0,4.0,36.25,Buena,16.3,33.0,1.0,20.375,Buena
712,2020-04-29,2020,4,CE,37.0,80.0,19.0,46.25,Buena,19.9,36.0,6.0,24.875,Buena
713,2020-04-29,2020,4,NE,47.0,88.0,9.0,59.647,Regular,21.7,41.0,1.0,27.125,Buena
714,2020-04-29,2020,4,NO,37.0,117.0,10.0,46.25,Buena,18.2,40.0,1.0,22.75,Buena
715,2020-04-29,2020,4,SE,42.0,139.0,15.0,52.441,Regular,20.6,42.0,6.0,25.75,Buena
716,2020-04-29,2020,4,SO,27.0,74.0,1.0,33.75,Buena,14.6,32.0,1.0,18.25,Buena
717,2020-04-30,2020,4,CE,25.0,61.0,3.0,31.25,Buena,12.0,24.0,1.0,15.0,Buena
718,2020-04-30,2020,4,NE,35.0,93.0,5.0,43.75,Buena,14.3,36.0,2.0,17.875,Buena
719,2020-04-30,2020,4,NO,26.0,118.0,1.0,32.5,Buena,11.7,33.0,1.0,14.625,Buena
720,2020-04-30,2020,4,SE,24.0,42.0,8.0,30.0,Buena,14.1,37.0,1.0,17.625,Buena
721,2020-04-30,2020,4,SO,25.0,77.0,5.0,31.25,Buena,12.2,30.0,1.0,15.25,Buena
722,2020-05-01,2020,5,CE,40.0,90.0,20.0,50.0,Buena,24.0,46.0,4.0,30.0,Buena
723,2020-05-01,2020,5,NE,57.0,133.0,8.0,74.059,Regular,25.8,67.0,6.0,32.25,Buena
724,2020-05-01,2020,5,NO,36.0,99.0,5.0,45.0,Buena,18.7,35.0,11.0,23.375,Buena
725,2020-05-01,2020,5,SE,49.0,107.0,7.0,62.528999999999996,Regular,27.0,54.0,3.0,33.75,Buena
726,2020-05-01,2020,5,SO,30.0,66.0,7.0,37.5,Buena,17.4,33.0,1.0,21.75,Buena
727,2020-05-02,2020,5,NE,31.0,114.0,4.0,38.75,Buena,8.2,25.0,1.0,10.25,Buena
728,2020-05-02,2020,5,NO,20.0,85.0,2.0,25.0,Buena,8.8,27.0,3.0,11.0,Buena
729,2020-05-02,2020,5,SE,14.0,39.0,2.0,17.5,Buena,5.6,13.0,1.0,7.0,Buena
730,2020-05-02,2020,5,SO,17.0,38.0,2.0,21.25,Buena,5.7,18.0,1.0,7.125,Buena
731,2020-05-03,2020,5,CE,56.0,104.0,32.0,72.618,Regular,22.6,43.0,2.0,28.25,Buena
732,2020-05-03,2020,5,NE,65.0,119.0,34.0,85.588,Regular,24.6,53.0,3.0,30.75,Buena
733,2020-05-03,2020,5,NO,64.0,117.0,28.0,84.147,Regular,26.3,50.0,9.0,32.875,Buena
734,2020-05-03,2020,5,SE,68.0,118.0,37.0,89.912,Regular,26.2,52.0,10.0,32.75,Buena
735,2020-05-03,2020,5,SO,47.0,86.0,15.0,59.647,Regular,19.2,50.0,5.0,24.0,Buena
736,2020-05-04,2020,5,CE,31.0,47.0,13.0,38.75,Buena,17.6,28.0,8.0,22.0,Buena
737,2020-05-04,2020,5,NE,33.0,55.0,2.0,41.25,Buena,19.5,43.0,2.0,24.375,Buena
738,2020-05-04,2020,5,NO,34.0,106.0,1.0,42.5,Buena,18.8,31.0,2.0,23.5,Buena
739,2020-05-04,2020,5,SE,32.0,90.0,8.0,40.0,Buena,19.0,30.0,10.0,23.75,Buena
740,2020-05-04,2020,5,SO,30.0,56.0,10.0,37.5,Buena,17.0,35.0,4.0,21.25,Buena
741,2020-05-05,2020,5,CE,34.0,75.0,5.0,42.5,Buena,16.9,31.0,3.0,21.125,Buena
742,2020-05-05,2020,5,NE,39.0,77.0,4.0,48.75,Buena,18.0,35.0,1.0,22.5,Buena
743,2020-05-05,2020,5,NO,43.0,121.0,3.0,53.882,Regular,15.9,42.0,3.0,19.875,Buena
744,2020-05-05,2020,5,SE,39.0,62.0,11.0,48.75,Buena,20.7,35.0,3.0,25.875,Buena
745,2020-05-05,2020,5,SO,28.0,62.0,5.0,35.0,Buena,17.0,44.0,3.0,21.25,Buena
746,2020-05-06,2020,5,CE,26.0,61.0,8.0,32.5,Buena,13.1,28.0,3.0,16.375,Buena
747,2020-05-06,2020,5,NE,36.0,91.0,8.0,45.0,Buena,12.5,37.0,2.0,15.625,Buena
748,2020-05-06,2020,5,NO,26.0,80.0,1.0,32.5,Buena,12.5,49.0,1.0,15.625,Buena
749,2020-05-06,2020,5,SE,28.0,39.0,17.0,35.0,Buena,13.4,26.0,4.0,16.75,Buena
750,2020-05-06,2020,5,SO,23.0,44.0,4.0,28.75,Buena,11.6,25.0,1.0,14.5,Buena
751,2020-05-07,2020,5,CE,25.0,85.0,3.0,31.25,Buena,17.5,60.0,1.0,21.875,Buena
752,2020-05-07,2020,5,NE,40.0,94.0,10.0,50.0,Buena,18.3,50.0,2.0,22.875,Buena
753,2020-05-07,2020,5,NO,27.0,93.0,1.0,33.75,Buena,18.6,61.0,1.0,23.25,Buena
754,2020-05-07,2020,5,SE,25.0,57.0,9.0,31.25,Buena,13.4,30.0,5.0,16.75,Buena
755,2020-05-07,2020,5,SO,19.0,55.0,2.0,23.75,Buena,11.7,35.0,1.0,14.625,Buena
756,2020-05-08,2020,5,NE,25.0,105.0,1.0,31.25,Buena,10.9,24.0,1.0,13.625,Buena
757,2020-05-08,2020,5,NO,25.0,56.0,4.0,31.25,Buena,13.7,38.0,2.0,17.125,Buena
758,2020-05-08,2020,5,SE,24.0,32.0,13.0,30.0,Buena,11.7,23.0,2.0,14.625,Buena
759,2020-05-08,2020,5,SO,20.0,47.0,7.0,25.0,Buena,12.4,34.0,1.0,15.5,Buena
760,2020-05-09,2020,5,CE,16.0,28.0,3.0,20.0,Buena,8.2,20.0,1.0,10.25,Buena
761,2020-05-09,2020,5,NE,19.0,60.0,1.0,23.75,Buena,8.0,28.0,1.0,10.0,Buena
762,2020-05-09,2020,5,NO,18.0,40.0,3.0,22.5,Buena,7.6,11.0,3.0,9.5,Buena
763,2020-05-09,2020,5,SE,20.0,33.0,13.0,25.0,Buena,9.5,22.0,1.0,11.875,Buena
764,2020-05-09,2020,5,SO,11.0,25.0,2.0,13.75,Buena,7.0,16.0,1.0,8.75,Buena
765,2020-05-10,2020,5,CE,37.0,68.0,17.0,46.25,Buena,18.0,32.0,5.0,22.5,Buena
766,2020-05-10,2020,5,NE,42.0,129.0,11.0,52.441,Regular,16.2,26.0,8.0,20.25,Buena
767,2020-05-10,2020,5,NO,35.0,120.0,1.0,43.75,Buena,19.0,36.0,3.0,23.75,Buena
768,2020-05-10,2020,5,SE,41.0,69.0,18.0,51.0,Regular,16.6,34.0,6.0,20.75,Buena
769,2020-05-10,2020,5,SO,28.0,65.0,7.0,35.0,Buena,14.4,32.0,3.0,18.0,Buena
770,2020-05-11,2020,5,CE,48.0,88.0,23.0,61.088,Regular,26.0,54.0,9.0,32.5,Buena
771,2020-05-11,2020,5,NE,50.0,103.0,14.0,63.971000000000004,Regular,18.9,45.0,1.0,23.625,Buena
772,2020-05-11,2020,5,NO,39.0,113.0,13.0,48.75,Buena,27.2,55.0,10.0,34.0,Buena
773,2020-05-11,2020,5,SE,56.0,112.0,17.0,72.618,Regular,24.7,55.0,7.0,30.875,Buena
774,2020-05-11,2020,5,SO,36.0,82.0,3.0,45.0,Buena,20.2,57.0,1.0,25.25,Buena
775,2020-05-13,2020,5,CE,37.0,63.0,20.0,46.25,Buena,27.6,45.0,12.0,34.5,Buena
776,2020-05-13,2020,5,NE,58.0,120.0,25.0,75.5,Regular,35.2,65.0,18.0,44.0,Buena
777,2020-05-13,2020,5,NO,43.0,89.0,3.0,53.882,Regular,26.8,49.0,3.0,33.5,Buena
778,2020-05-13,2020,5,SE,47.0,81.0,22.0,59.647,Regular,34.0,61.0,15.0,42.5,Buena
779,2020-05-13,2020,5,SO,34.0,73.0,19.0,42.5,Buena,26.3,51.0,14.0,32.875,Buena
780,2020-05-14,2020,5,CE,45.0,86.0,26.0,56.765,Regular,32.6,46.0,18.0,40.75,Buena
781,2020-05-14,2020,5,NE,60.0,94.0,22.0,78.382,Regular,40.8,63.0,18.0,0.0,Buena
782,2020-05-14,2020,5,NO,45.0,96.0,7.0,56.765,Regular,26.0,41.0,7.0,32.5,Buena
783,2020-05-14,2020,5,SE,58.0,89.0,30.0,75.5,Regular,39.9,57.0,24.0,49.875,Buena
784,2020-05-14,2020,5,SO,42.0,73.0,20.0,52.441,Regular,31.9,54.0,12.0,39.875,Buena
785,2020-05-15,2020,5,CE,41.0,67.0,17.0,51.0,Regular,29.2,41.0,4.0,36.5,Buena
786,2020-05-15,2020,5,NE,57.0,103.0,22.0,74.059,Regular,31.6,50.0,6.0,39.5,Buena
787,2020-05-15,2020,5,NO,42.0,104.0,2.0,52.441,Regular,24.4,53.0,1.0,30.5,Buena
788,2020-05-15,2020,5,SE,50.0,72.0,34.0,63.971000000000004,Regular,35.7,50.0,16.0,44.625,Buena
789,2020-05-15,2020,5,SO,41.0,85.0,12.0,51.0,Regular,28.9,55.0,8.0,36.125,Buena
790,2020-05-16,2020,5,CE,30.0,60.0,13.0,37.5,Buena,19.0,33.0,5.0,23.75,Buena
791,2020-05-16,2020,5,NE,58.0,121.0,19.0,75.5,Regular,29.2,62.0,5.0,36.5,Buena
792,2020-05-16,2020,5,NO,37.0,107.0,9.0,46.25,Buena,17.2,38.0,2.0,21.5,Buena
793,2020-05-16,2020,5,SE,42.0,74.0,16.0,52.441,Regular,27.9,50.0,7.0,34.875,Buena
794,2020-05-16,2020,5,SO,27.0,55.0,11.0,33.75,Buena,17.1,46.0,5.0,21.375,Buena
795,2020-05-17,2020,5,CE,35.0,100.0,13.0,43.75,Buena,23.3,39.0,10.0,29.125,Buena
796,2020-05-17,2020,5,NE,51.0,115.0,11.0,65.41199999999999,Regular,24.8,40.0,11.0,31.0,Buena
797,2020-05-17,2020,5,NO,39.0,115.0,9.0,48.75,Buena,19.8,43.0,5.0,24.75,Buena
798,2020-05-17,2020,5,SE,45.0,76.0,22.0,56.765,Regular,26.9,45.0,11.0,33.625,Buena
799,2020-05-17,2020,5,SO,31.0,79.0,3.0,38.75,Buena,20.9,51.0,2.0,26.125,Buena
800,2020-05-18,2020,5,CE,38.0,90.0,5.0,47.5,Buena,23.6,41.0,11.0,29.5,Buena
801,2020-05-18,2020,5,NE,46.0,101.0,14.0,58.206,Regular,22.1,49.0,4.0,27.625,Buena
802,2020-05-18,2020,5,NO,40.0,106.0,4.0,50.0,Buena,22.1,41.0,1.0,27.625,Buena
803,2020-05-18,2020,5,SE,47.0,77.0,22.0,59.647,Regular,25.8,51.0,4.0,32.25,Buena
804,2020-05-18,2020,5,SO,37.0,59.0,17.0,46.25,Buena,21.7,36.0,13.0,27.125,Buena
805,2020-05-19,2020,5,CE,34.0,60.0,13.0,42.5,Buena,21.7,37.0,2.0,27.125,Buena
806,2020-05-19,2020,5,NE,53.0,122.0,1.0,68.294,Regular,22.2,68.0,6.0,27.75,Buena
807,2020-05-19,2020,5,NO,37.0,101.0,1.0,46.25,Buena,21.1,46.0,8.0,26.375,Buena
808,2020-05-19,2020,5,SE,47.0,83.0,5.0,59.647,Regular,27.8,51.0,4.0,34.75,Buena
809,2020-05-19,2020,5,SO,27.0,74.0,8.0,33.75,Buena,16.4,30.0,2.0,20.5,Buena
810,2020-05-20,2020,5,CE,56.0,103.0,28.0,72.618,Regular,36.5,56.0,13.0,45.625,Buena
811,2020-05-20,2020,5,NE,74.0,131.0,36.0,98.559,Regular,38.4,60.0,7.0,48.0,Buena
812,2020-05-20,2020,5,NO,55.0,123.0,24.0,71.176,Regular,34.2,61.0,15.0,42.75,Buena
813,2020-05-20,2020,5,SE,71.0,100.0,46.0,94.235,Regular,44.5,70.0,27.0,56.044,Regular
814,2020-05-20,2020,5,SO,54.0,84.0,30.0,69.735,Regular,35.6,54.0,23.0,44.5,Buena
815,2020-05-21,2020,5,CE,65.0,103.0,38.0,85.588,Regular,44.6,61.0,29.0,56.188,Regular
816,2020-05-21,2020,5,NE,67.0,113.0,15.0,88.471,Regular,43.0,67.0,19.0,53.882,Regular
817,2020-05-21,2020,5,NO,61.0,108.0,17.0,79.824,Regular,40.9,60.0,12.0,0.0,Buena
818,2020-05-21,2020,5,SE,79.0,102.0,54.0,102.065,Mala,51.7,69.0,34.0,66.421,Regular
819,2020-05-21,2020,5,SO,58.0,84.0,25.0,75.5,Regular,41.3,55.0,25.0,51.431999999999995,Regular
820,2020-05-22,2020,5,CE,51.0,90.0,24.0,65.41199999999999,Regular,34.1,57.0,10.0,42.625,Buena
821,2020-05-22,2020,5,NE,55.0,115.0,9.0,71.176,Regular,33.4,59.0,11.0,41.75,Buena
822,2020-05-22,2020,5,NO,41.0,106.0,4.0,51.0,Regular,24.9,53.0,1.0,31.125,Buena
823,2020-05-22,2020,5,SE,72.0,95.0,43.0,95.676,Regular,39.1,64.0,18.0,48.875,Buena
824,2020-05-22,2020,5,SO,39.0,71.0,16.0,48.75,Buena,27.1,43.0,10.0,33.875,Buena
825,2020-05-23,2020,5,CE,42.0,73.0,25.0,52.441,Regular,27.0,45.0,10.0,33.75,Buena
826,2020-05-23,2020,5,NE,54.0,103.0,10.0,69.735,Regular,29.2,68.0,5.0,36.5,Buena
827,2020-05-23,2020,5,NO,43.0,113.0,6.0,53.882,Regular,26.1,46.0,6.0,32.625,Buena
828,2020-05-23,2020,5,SE,56.0,96.0,30.0,72.618,Regular,31.5,49.0,18.0,39.375,Buena
829,2020-05-23,2020,5,SO,35.0,77.0,17.0,43.75,Buena,21.3,37.0,7.0,26.625,Buena
830,2020-05-24,2020,5,CE,39.0,72.0,22.0,48.75,Buena,27.0,43.0,11.0,33.75,Buena
831,2020-05-24,2020,5,NE,50.0,106.0,8.0,63.971000000000004,Regular,29.4,52.0,10.0,36.75,Buena
832,2020-05-24,2020,5,NO,37.0,101.0,8.0,46.25,Buena,23.6,45.0,4.0,29.5,Buena
833,2020-05-24,2020,5,SE,41.0,61.0,29.0,51.0,Regular,28.8,43.0,7.0,36.0,Buena
834,2020-05-24,2020,5,SO,31.0,51.0,16.0,38.75,Buena,22.1,36.0,8.0,27.625,Buena
835,2020-05-25,2020,5,CE,35.0,64.0,18.0,43.75,Buena,21.9,36.0,6.0,27.375,Buena
836,2020-05-25,2020,5,NE,49.0,114.0,10.0,62.528999999999996,Regular,23.1,52.0,5.0,28.875,Buena
837,2020-05-25,2020,5,NO,37.0,84.0,8.0,46.25,Buena,23.1,43.0,2.0,28.875,Buena
838,2020-05-25,2020,5,SE,37.0,68.0,22.0,46.25,Buena,24.4,53.0,8.0,30.5,Buena
839,2020-05-25,2020,5,SO,29.0,75.0,1.0,36.25,Buena,18.2,44.0,1.0,22.75,Buena
840,2020-05-26,2020,5,CE,47.0,89.0,22.0,59.647,Regular,28.4,49.0,16.0,35.5,Buena
841,2020-05-26,2020,5,NE,62.0,109.0,23.0,81.265,Regular,30.7,51.0,16.0,38.375,Buena
842,2020-05-26,2020,5,NO,50.0,108.0,18.0,63.971000000000004,Regular,29.5,45.0,8.0,36.875,Buena
843,2020-05-26,2020,5,SE,55.0,83.0,34.0,71.176,Regular,33.4,50.0,8.0,41.75,Buena
844,2020-05-26,2020,5,SO,40.0,76.0,14.0,50.0,Buena,25.2,49.0,8.0,31.5,Buena
845,2020-05-27,2020,5,CE,60.0,104.0,29.0,78.382,Regular,40.7,58.0,24.0,0.0,Buena
846,2020-05-27,2020,5,NE,65.0,119.0,8.0,85.588,Regular,40.4,67.0,11.0,0.0,Buena
847,2020-05-27,2020,5,NO,55.0,108.0,1.0,71.176,Regular,38.5,59.0,14.0,48.125,Buena
848,2020-05-27,2020,5,SE,65.0,92.0,41.0,85.588,Regular,42.0,65.0,20.0,52.441,Regular
849,2020-05-27,2020,5,SO,50.0,85.0,26.0,63.971000000000004,Regular,34.2,52.0,21.0,42.75,Buena
850,2020-05-28,2020,5,CE,48.0,85.0,13.0,61.088,Regular,31.2,52.0,9.0,39.0,Buena
851,2020-05-28,2020,5,NE,51.0,121.0,3.0,65.41199999999999,Regular,30.8,55.0,1.0,38.5,Buena
852,2020-05-28,2020,5,NO,41.0,91.0,3.0,51.0,Regular,25.9,50.0,1.0,32.375,Buena
853,2020-05-28,2020,5,SE,52.0,99.0,14.0,66.85300000000001,Regular,33.7,58.0,7.0,42.125,Buena
854,2020-05-28,2020,5,SO,40.0,73.0,5.0,50.0,Buena,26.1,47.0,8.0,32.625,Buena
855,2020-05-29,2020,5,CE,30.0,70.0,7.0,37.5,Buena,20.2,45.0,2.0,25.25,Buena
856,2020-05-29,2020,5,NE,33.0,70.0,6.0,41.25,Buena,17.7,53.0,1.0,22.125,Buena
857,2020-05-29,2020,5,NO,30.0,105.0,4.0,37.5,Buena,18.9,38.0,1.0,23.625,Buena
858,2020-05-29,2020,5,SE,31.0,88.0,11.0,38.75,Buena,22.1,56.0,4.0,27.625,Buena
859,2020-05-29,2020,5,SO,26.0,71.0,3.0,32.5,Buena,15.4,39.0,3.0,19.25,Buena
860,2020-05-30,2020,5,CE,23.0,53.0,7.0,28.75,Buena,14.6,37.0,1.0,18.25,Buena
861,2020-05-30,2020,5,NE,23.0,53.0,5.0,28.75,Buena,12.0,42.0,3.0,15.0,Buena
862,2020-05-30,2020,5,NO,25.0,88.0,3.0,31.25,Buena,18.9,41.0,5.0,23.625,Buena
863,2020-05-30,2020,5,SE,20.0,34.0,10.0,25.0,Buena,15.1,37.0,2.0,18.875,Buena
864,2020-05-30,2020,5,SO,21.0,57.0,4.0,26.25,Buena,13.5,36.0,4.0,16.875,Buena
865,2020-05-31,2020,5,CE,23.0,56.0,6.0,28.75,Buena,17.0,38.0,4.0,21.25,Buena
866,2020-05-31,2020,5,NE,26.0,103.0,5.0,32.5,Buena,12.9,31.0,2.0,16.125,Buena
867,2020-05-31,2020,5,NO,25.0,77.0,7.0,31.25,Buena,17.9,39.0,1.0,22.375,Buena
868,2020-05-31,2020,5,SE,19.0,37.0,8.0,23.75,Buena,15.5,32.0,1.0,19.375,Buena
869,2020-05-31,2020,5,SO,24.0,58.0,8.0,30.0,Buena,17.1,37.0,1.0,21.375,Buena
