FECHA,Year,Month,Zona,PromDiario,Max,Min,Indice,Clase
2020-03-31,2020,3,SE,62.0,106.0,2.0,81.265,Regular
2020-03-31,2020,3,SO,43.0,87.0,17.0,53.882,Regular
2020-04-01,2020,4,CE,51.0,114.0,15.0,65.412,Regular
2020-04-01,2020,4,NE,66.0,127.0,12.0,87.029,Regular
2020-04-01,2020,4,NO,49.0,101.0,14.0,62.529,Regular
2020-04-01,2020,4,SE,62.0,118.0,30.0,81.265,Regular
2020-04-01,2020,4,SO,41.0,87.0,7.0,51.0,Regular
2020-04-02,2020,4,CE,22.0,60.0,4.0,27.5,Buena
2020-04-02,2020,4,NE,30.0,82.0,4.0,37.5,Buena
2020-04-02,2020,4,NO,28.0,99.0,2.0,35.0,Buena
2020-04-02,2020,4,SE,21.0,50.0,7.0,26.25,Buena
2020-04-02,2020,4,SO,12.0,33.0,2.0,15.0,Buena
2020-04-03,2020,4,CE,36.0,77.0,4.0,45.0,Buena
2020-04-03,2020,4,NE,44.0,108.0,18.0,55.324,Regular
2020-04-03,2020,4,NO,42.0,117.0,6.0,52.441,Regular
2020-04-03,2020,4,SE,43.0,75.0,12.0,53.882,Regular
2020-04-03,2020,4,SO,27.0,71.0,5.0,33.75,Buena
2020-04-04,2020,4,CE,32.0,57.0,5.0,40.0,Buena
2020-04-04,2020,4,NE,37.0,73.0,4.0,46.25,Buena
2020-04-04,2020,4,NO,40.0,121.0,2.0,50.0,Buena
2020-04-04,2020,4,SE,38.0,90.0,9.0,47.5,Buena
2020-04-04,2020,4,SO,25.0,66.0,2.0,31.25,Buena
2020-04-05,2020,4,CE,31.0,74.0,9.0,38.75,Buena
2020-04-05,2020,4,NE,45.0,101.0,20.0,56.765,Regular
2020-04-05,2020,4,NO,33.0,107.0,4.0,41.25,Buena
2020-04-05,2020,4,SE,37.0,78.0,2.0,46.25,Buena
2020-04-05,2020,4,SO,26.0,80.0,7.0,32.5,Buena
2020-04-06,2020,4,CE,30.0,69.0,5.0,37.5,Buena
2020-04-06,2020,4,NE,32.0,82.0,8.0,40.0,Buena
2020-04-06,2020,4,NO,26.0,92.0,1.0,32.5,Buena
2020-04-06,2020,4,SE,28.0,44.0,15.0,35.0,Buena
2020-04-06,2020,4,SO,21.0,50.0,4.0,26.25,Buena
2020-04-07,2020,4,CE,27.0,56.0,8.0,33.75,Buena
2020-04-07,2020,4,NE,34.0,80.0,7.0,42.5,Buena
2020-04-07,2020,4,NO,33.0,94.0,4.0,41.25,Buena
2020-04-07,2020,4,SE,29.0,55.0,5.0,36.25,Buena
2020-04-07,2020,4,SO,27.0,71.0,4.0,33.75,Buena
2020-04-08,2020,4,CE,28.0,53.0,9.0,35.0,Buena
2020-04-08,2020,4,NE,25.0,51.0,7.0,31.25,Buena
2020-04-08,2020,4,NO,29.0,58.0,3.0,36.25,Buena
2020-04-08,2020,4,SE,33.0,55.0,14.0,41.25,Buena
2020-04-08,2020,4,SO,23.0,52.0,7.0,28.75,Buena
2020-04-09,2020,4,CE,14.0,24.0,6.0,17.5,Buena
2020-04-09,2020,4,NE,23.0,94.0,3.0,28.75,Buena
2020-04-09,2020,4,NO,23.0,76.0,3.0,28.75,Buena
2020-04-09,2020,4,SO,14.0,35.0,2.0,17.5,Buena
2020-04-10,2020,4,CE,24.0,40.0,14.0,30.0,Buena
2020-04-10,2020,4,NE,29.0,63.0,3.0,36.25,Buena
2020-04-10,2020,4,NO,26.0,67.0,5.0,32.5,Buena
2020-04-10,2020,4,SE,28.0,42.0,15.0,35.0,Buena
2020-04-10,2020,4,SO,25.0,49.0,8.0,31.25,Buena
2020-04-11,2020,4,CE,45.0,87.0,17.0,56.765,Regular
2020-04-11,2020,4,NE,46.0,108.0,6.0,58.206,Regular
2020-04-11,2020,4,NO,35.0,73.0,4.0,43.75,Buena
2020-04-11,2020,4,SE,48.0,91.0,10.0,61.088,Regular
2020-04-11,2020,4,SO,32.0,65.0,4.0,40.0,Buena
2020-04-12,2020,4,CE,34.0,73.0,15.0,42.5,Buena
2020-04-12,2020,4,NE,55.0,124.0,19.0,71.176,Regular
2020-04-12,2020,4,NO,44.0,123.0,14.0,55.324,Regular
2020-04-12,2020,4,SE,35.0,86.0,6.0,43.75,Buena
2020-04-12,2020,4,SO,18.0,51.0,3.0,22.5,Buena
2020-04-13,2020,4,CE,45.0,77.0,21.0,56.765,Regular
2020-04-13,2020,4,NE,60.0,121.0,14.0,78.382,Regular
2020-04-13,2020,4,NO,48.0,125.0,8.0,61.088,Regular
2020-04-13,2020,4,SE,55.0,97.0,1.0,71.176,Regular
2020-04-13,2020,4,SO,30.0,73.0,11.0,37.5,Buena
2020-04-14,2020,4,CE,52.0,100.0,18.0,66.853,Regular
2020-04-14,2020,4,NE,66.0,109.0,29.0,87.029,Regular
2020-04-14,2020,4,NO,56.0,125.0,15.0,72.618,Regular
2020-04-14,2020,4,SE,58.0,119.0,33.0,75.5,Regular
2020-04-14,2020,4,SO,44.0,84.0,18.0,55.324,Regular
2020-04-15,2020,4,CE,57.0,92.0,11.0,74.059,Regular
2020-04-15,2020,4,NE,66.0,113.0,12.0,87.029,Regular
2020-04-15,2020,4,NO,59.0,101.0,10.0,76.941,Regular
2020-04-15,2020,4,SE,63.0,129.0,14.0,82.706,Regular
2020-04-15,2020,4,SO,45.0,83.0,10.0,56.765,Regular
2020-04-16,2020,4,CE,54.0,103.0,25.0,69.735,Regular
2020-04-16,2020,4,NE,54.0,104.0,15.0,69.735,Regular
2020-04-16,2020,4,NO,56.0,124.0,21.0,72.618,Regular
2020-04-16,2020,4,SE,57.0,99.0,27.0,74.059,Regular
2020-04-16,2020,4,SO,50.0,87.0,19.0,63.971,Regular
2020-04-17,2020,4,CE,53.0,87.0,28.0,68.294,Regular
2020-04-17,2020,4,NE,52.0,131.0,10.0,66.853,Regular
2020-04-17,2020,4,NO,49.0,108.0,3.0,62.529,Regular
2020-04-17,2020,4,SE,63.0,124.0,13.0,82.706,Regular
2020-04-17,2020,4,SO,47.0,84.0,18.0,59.647,Regular
2020-04-18,2020,4,CE,54.0,86.0,33.0,69.735,Regular
2020-04-18,2020,4,NE,59.0,113.0,17.0,76.941,Regular
2020-04-18,2020,4,NO,50.0,105.0,9.0,63.971,Regular
2020-04-18,2020,4,SE,55.0,89.0,18.0,71.176,Regular
2020-04-18,2020,4,SO,48.0,83.0,27.0,61.088,Regular
2020-04-19,2020,4,CE,57.0,84.0,31.0,74.059,Regular
2020-04-19,2020,4,NE,65.0,113.0,26.0,85.588,Regular
2020-04-19,2020,4,NO,50.0,121.0,1.0,63.971,Regular
2020-04-19,2020,4,SE,62.0,113.0,11.0,81.265,Regular
2020-04-19,2020,4,SO,50.0,88.0,31.0,63.971,Regular
2020-04-20,2020,4,CE,49.0,97.0,28.0,62.529,Regular
2020-04-20,2020,4,NE,57.0,109.0,1.0,74.059,Regular
2020-04-20,2020,4,NO,47.0,100.0,7.0,59.647,Regular
2020-04-20,2020,4,SE,56.0,103.0,8.0,72.618,Regular
2020-04-20,2020,4,SO,40.0,70.0,19.0,50.0,Buena
2020-04-21,2020,4,CE,59.0,112.0,15.0,76.941,Regular
2020-04-21,2020,4,NE,54.0,102.0,5.0,69.735,Regular
2020-04-21,2020,4,NO,56.0,124.0,3.0,72.618,Regular
2020-04-21,2020,4,SE,67.0,131.0,1.0,88.471,Regular
2020-04-21,2020,4,SO,44.0,85.0,6.0,55.324,Regular
2020-04-22,2020,4,CE,37.0,71.0,3.0,46.25,Buena
2020-04-22,2020,4,NE,49.0,114.0,8.0,62.529,Regular
2020-04-22,2020,4,NO,36.0,98.0,1.0,45.0,Buena
2020-04-22,2020,4,SE,44.0,75.0,5.0,55.324,Regular
2020-04-22,2020,4,SO,33.0,79.0,4.0,41.25,Buena
2020-04-23,2020,4,CE,35.0,70.0,8.0,43.75,Buena
2020-04-23,2020,4,NE,50.0,118.0,7.0,63.971,Regular
2020-04-23,2020,4,NO,38.0,107.0,2.0,47.5,Buena
2020-04-23,2020,4,SE,45.0,97.0,8.0,56.765,Regular
2020-04-23,2020,4,SO,30.0,61.0,12.0,37.5,Buena
2020-04-24,2020,4,CE,43.0,75.0,19.0,53.882,Regular
2020-04-24,2020,4,NE,58.0,113.0,2.0,75.5,Regular
2020-04-24,2020,4,NO,46.0,104.0,2.0,58.206,Regular
2020-04-24,2020,4,SE,53.0,106.0,9.0,68.294,Regular
2020-04-24,2020,4,SO,38.0,79.0,18.0,47.5,Buena
2020-04-25,2020,4,CE,40.0,74.0,16.0,50.0,Buena
2020-04-25,2020,4,NE,53.0,121.0,3.0,68.294,Regular
2020-04-25,2020,4,NO,42.0,95.0,7.0,52.441,Regular
2020-04-25,2020,4,SE,51.0,131.0,2.0,65.412,Regular
2020-04-25,2020,4,SO,38.0,83.0,16.0,47.5,Buena
2020-04-26,2020,4,CE,26.0,44.0,9.0,32.5,Buena
2020-04-26,2020,4,NE,29.0,73.0,2.0,36.25,Buena
2020-04-26,2020,4,NO,27.0,63.0,1.0,33.75,Buena
2020-04-26,2020,4,SE,34.0,140.0,11.0,42.5,Buena
2020-04-26,2020,4,SO,30.0,53.0,5.0,37.5,Buena
2020-04-27,2020,4,CE,25.0,55.0,8.0,31.25,Buena
2020-04-27,2020,4,NE,34.0,130.0,2.0,42.5,Buena
2020-04-27,2020,4,NO,28.0,123.0,2.0,35.0,Buena
2020-04-27,2020,4,SE,30.0,44.0,14.0,37.5,Buena
2020-04-27,2020,4,SO,23.0,57.0,6.0,28.75,Buena
2020-04-28,2020,4,CE,33.0,70.0,11.0,41.25,Buena
2020-04-28,2020,4,NE,46.0,122.0,1.0,58.206,Regular
2020-04-28,2020,4,NO,40.0,96.0,10.0,50.0,Buena
2020-04-28,2020,4,SE,45.0,139.0,6.0,56.765,Regular
2020-04-28,2020,4,SO,29.0,56.0,4.0,36.25,Buena
2020-04-29,2020,4,CE,37.0,80.0,19.0,46.25,Buena
2020-04-29,2020,4,NE,47.0,88.0,9.0,59.647,Regular
2020-04-29,2020,4,NO,37.0,117.0,10.0,46.25,Buena
2020-04-29,2020,4,SE,42.0,139.0,15.0,52.441,Regular
2020-04-29,2020,4,SO,27.0,74.0,1.0,33.75,Buena
2020-04-30,2020,4,CE,25.0,61.0,3.0,31.25,Buena
2020-04-30,2020,4,NE,35.0,93.0,5.0,43.75,Buena
2020-04-30,2020,4,NO,26.0,118.0,1.0,32.5,Buena
2020-04-30,2020,4,SE,24.0,42.0,8.0,30.0,Buena
2020-04-30,2020,4,SO,25.0,77.0,5.0,31.25,Buena
2020-05-01,2020,5,CE,40.0,90.0,20.0,50.0,Buena
2020-05-01,2020,5,NE,57.0,133.0,8.0,74.059,Regular
2020-05-01,2020,5,NO,36.0,99.0,5.0,45.0,Buena
2020-05-01,2020,5,SE,49.0,107.0,7.0,62.529,Regular
2020-05-01,2020,5,SO,30.0,66.0,7.0,37.5,Buena
2020-05-02,2020,5,CE,15.0,31.0,2.0,18.75,Buena
2020-05-02,2020,5,NE,31.0,114.0,4.0,38.75,Buena
2020-05-02,2020,5,NO,20.0,85.0,2.0,25.0,Buena
2020-05-02,2020,5,SE,14.0,39.0,2.0,17.5,Buena
2020-05-02,2020,5,SO,17.0,38.0,2.0,21.25,Buena
2020-05-03,2020,5,CE,56.0,104.0,32.0,72.618,Regular
2020-05-03,2020,5,NE,65.0,119.0,34.0,85.588,Regular
2020-05-03,2020,5,NO,64.0,117.0,28.0,84.147,Regular
2020-05-03,2020,5,SE,68.0,118.0,37.0,89.912,Regular
2020-05-03,2020,5,SO,47.0,86.0,15.0,59.647,Regular
2020-05-04,2020,5,CE,31.0,47.0,13.0,38.75,Buena
2020-05-04,2020,5,NE,33.0,55.0,2.0,41.25,Buena
2020-05-04,2020,5,NO,34.0,106.0,1.0,42.5,Buena
2020-05-04,2020,5,SE,32.0,90.0,8.0,40.0,Buena
2020-05-04,2020,5,SO,30.0,56.0,10.0,37.5,Buena
2020-05-05,2020,5,CE,34.0,75.0,5.0,42.5,Buena
2020-05-05,2020,5,NE,39.0,77.0,4.0,48.75,Buena
2020-05-05,2020,5,NO,43.0,121.0,3.0,53.882,Regular
2020-05-05,2020,5,SE,39.0,62.0,11.0,48.75,Buena
2020-05-05,2020,5,SO,28.0,62.0,5.0,35.0,Buena
2020-05-06,2020,5,CE,26.0,61.0,8.0,32.5,Buena
2020-05-06,2020,5,NE,36.0,91.0,8.0,45.0,Buena
2020-05-06,2020,5,NO,26.0,80.0,1.0,32.5,Buena
2020-05-06,2020,5,SE,28.0,39.0,17.0,35.0,Buena
2020-05-06,2020,5,SO,23.0,44.0,4.0,28.75,Buena
2020-05-07,2020,5,CE,25.0,85.0,3.0,31.25,Buena
2020-05-07,2020,5,NE,40.0,94.0,10.0,50.0,Buena
2020-05-07,2020,5,NO,27.0,93.0,1.0,33.75,Buena
2020-05-07,2020,5,SE,25.0,57.0,9.0,31.25,Buena
2020-05-07,2020,5,SO,19.0,55.0,2.0,23.75,Buena
2020-05-08,2020,5,CE,20.0,38.0,6.0,25.0,Buena
2020-05-08,2020,5,NE,25.0,105.0,1.0,31.25,Buena
2020-05-08,2020,5,NO,25.0,56.0,4.0,31.25,Buena
2020-05-08,2020,5,SE,24.0,32.0,13.0,30.0,Buena
2020-05-08,2020,5,SO,20.0,47.0,7.0,25.0,Buena
2020-05-09,2020,5,CE,16.0,28.0,3.0,20.0,Buena
2020-05-09,2020,5,NE,19.0,60.0,1.0,23.75,Buena
2020-05-09,2020,5,NO,18.0,40.0,3.0,22.5,Buena
2020-05-09,2020,5,SE,20.0,33.0,13.0,25.0,Buena
2020-05-09,2020,5,SO,11.0,25.0,2.0,13.75,Buena
2020-05-10,2020,5,CE,37.0,68.0,17.0,46.25,Buena
2020-05-10,2020,5,NE,42.0,129.0,11.0,52.441,Regular
2020-05-10,2020,5,NO,35.0,120.0,1.0,43.75,Buena
2020-05-10,2020,5,SE,41.0,69.0,18.0,51.0,Regular
2020-05-10,2020,5,SO,28.0,65.0,7.0,35.0,Buena
2020-05-11,2020,5,CE,48.0,88.0,23.0,61.088,Regular
2020-05-11,2020,5,NE,50.0,103.0,14.0,63.971,Regular
2020-05-11,2020,5,NO,39.0,113.0,13.0,48.75,Buena
2020-05-11,2020,5,SE,56.0,112.0,17.0,72.618,Regular
2020-05-11,2020,5,SO,36.0,82.0,3.0,45.0,Buena
2020-05-12,2020,5,CE,30.0,59.0,12.0,37.5,Buena
2020-05-12,2020,5,NE,47.0,103.0,7.0,59.647,Regular
2020-05-12,2020,5,NO,40.0,122.0,5.0,50.0,Buena
2020-05-12,2020,5,SE,30.0,65.0,8.0,37.5,Buena
2020-05-12,2020,5,SO,15.0,32.0,2.0,18.75,Buena
2020-05-13,2020,5,CE,37.0,63.0,20.0,46.25,Buena
2020-05-13,2020,5,NE,58.0,120.0,25.0,75.5,Regular
2020-05-13,2020,5,NO,43.0,89.0,3.0,53.882,Regular
2020-05-13,2020,5,SE,47.0,81.0,22.0,59.647,Regular
2020-05-13,2020,5,SO,34.0,73.0,19.0,42.5,Buena
2020-05-14,2020,5,CE,45.0,86.0,26.0,56.765,Regular
2020-05-14,2020,5,NE,60.0,94.0,22.0,78.382,Regular
2020-05-14,2020,5,NO,45.0,96.0,7.0,56.765,Regular
2020-05-14,2020,5,SE,58.0,89.0,30.0,75.5,Regular
2020-05-14,2020,5,SO,42.0,73.0,20.0,52.441,Regular
2020-05-15,2020,5,CE,41.0,67.0,17.0,51.0,Regular
2020-05-15,2020,5,NE,57.0,103.0,22.0,74.059,Regular
2020-05-15,2020,5,NO,42.0,104.0,2.0,52.441,Regular
2020-05-15,2020,5,SE,50.0,72.0,34.0,63.971,Regular
2020-05-15,2020,5,SO,41.0,85.0,12.0,51.0,Regular
2020-05-16,2020,5,CE,30.0,60.0,13.0,37.5,Buena
2020-05-16,2020,5,NE,58.0,121.0,19.0,75.5,Regular
2020-05-16,2020,5,NO,37.0,107.0,9.0,46.25,Buena
2020-05-16,2020,5,SE,42.0,74.0,16.0,52.441,Regular
2020-05-16,2020,5,SO,27.0,55.0,11.0,33.75,Buena
2020-05-17,2020,5,CE,35.0,100.0,13.0,43.75,Buena
2020-05-17,2020,5,NE,51.0,115.0,11.0,65.412,Regular
2020-05-17,2020,5,NO,39.0,115.0,9.0,48.75,Buena
2020-05-17,2020,5,SE,45.0,76.0,22.0,56.765,Regular
2020-05-17,2020,5,SO,31.0,79.0,3.0,38.75,Buena
2020-05-18,2020,5,CE,38.0,90.0,5.0,47.5,Buena
2020-05-18,2020,5,NE,46.0,101.0,14.0,58.206,Regular
2020-05-18,2020,5,NO,40.0,106.0,4.0,50.0,Buena
2020-05-18,2020,5,SE,47.0,77.0,22.0,59.647,Regular
2020-05-18,2020,5,SO,37.0,59.0,17.0,46.25,Buena
2020-05-19,2020,5,CE,34.0,60.0,13.0,42.5,Buena
2020-05-19,2020,5,NE,53.0,122.0,1.0,68.294,Regular
2020-05-19,2020,5,NO,37.0,101.0,1.0,46.25,Buena
2020-05-19,2020,5,SE,47.0,83.0,5.0,59.647,Regular
2020-05-19,2020,5,SO,27.0,74.0,8.0,33.75,Buena
2020-05-20,2020,5,CE,56.0,103.0,28.0,72.618,Regular
2020-05-20,2020,5,NE,74.0,131.0,36.0,98.559,Regular
2020-05-20,2020,5,NO,55.0,123.0,24.0,71.176,Regular
2020-05-20,2020,5,SE,71.0,100.0,46.0,94.235,Regular
2020-05-20,2020,5,SO,54.0,84.0,30.0,69.735,Regular
2020-05-21,2020,5,CE,65.0,103.0,38.0,85.588,Regular
2020-05-21,2020,5,NE,67.0,113.0,15.0,88.471,Regular
2020-05-21,2020,5,NO,61.0,108.0,17.0,79.824,Regular
2020-05-21,2020,5,SE,79.0,102.0,54.0,102.065,Mala
2020-05-21,2020,5,SO,58.0,84.0,25.0,75.5,Regular
2020-05-22,2020,5,CE,51.0,90.0,24.0,65.412,Regular
2020-05-22,2020,5,NE,55.0,115.0,9.0,71.176,Regular
2020-05-22,2020,5,NO,41.0,106.0,4.0,51.0,Regular
2020-05-22,2020,5,SE,72.0,95.0,43.0,95.676,Regular
2020-05-22,2020,5,SO,39.0,71.0,16.0,48.75,Buena
2020-05-23,2020,5,CE,42.0,73.0,25.0,52.441,Regular
2020-05-23,2020,5,NE,54.0,103.0,10.0,69.735,Regular
2020-05-23,2020,5,NO,43.0,113.0,6.0,53.882,Regular
2020-05-23,2020,5,SE,56.0,96.0,30.0,72.618,Regular
2020-05-23,2020,5,SO,35.0,77.0,17.0,43.75,Buena
2020-05-24,2020,5,CE,39.0,72.0,22.0,48.75,Buena
2020-05-24,2020,5,NE,50.0,106.0,8.0,63.971,Regular
2020-05-24,2020,5,NO,37.0,101.0,8.0,46.25,Buena
2020-05-24,2020,5,SE,41.0,61.0,29.0,51.0,Regular
2020-05-24,2020,5,SO,31.0,51.0,16.0,38.75,Buena
2020-05-25,2020,5,CE,35.0,64.0,18.0,43.75,Buena
2020-05-25,2020,5,NE,49.0,114.0,10.0,62.529,Regular
2020-05-25,2020,5,NO,37.0,84.0,8.0,46.25,Buena
2020-05-25,2020,5,SE,37.0,68.0,22.0,46.25,Buena
2020-05-25,2020,5,SO,29.0,75.0,1.0,36.25,Buena
2020-05-26,2020,5,CE,47.0,89.0,22.0,59.647,Regular
2020-05-26,2020,5,NE,62.0,109.0,23.0,81.265,Regular
2020-05-26,2020,5,NO,50.0,108.0,18.0,63.971,Regular
2020-05-26,2020,5,SE,55.0,83.0,34.0,71.176,Regular
2020-05-26,2020,5,SO,40.0,76.0,14.0,50.0,Buena
2020-05-27,2020,5,CE,60.0,104.0,29.0,78.382,Regular
2020-05-27,2020,5,NE,65.0,119.0,8.0,85.588,Regular
2020-05-27,2020,5,NO,55.0,108.0,1.0,71.176,Regular
2020-05-27,2020,5,SE,65.0,92.0,41.0,85.588,Regular
2020-05-27,2020,5,SO,50.0,85.0,26.0,63.971,Regular
2020-05-28,2020,5,CE,48.0,85.0,13.0,61.088,Regular
2020-05-28,2020,5,NE,51.0,121.0,3.0,65.412,Regular
2020-05-28,2020,5,NO,41.0,91.0,3.0,51.0,Regular
2020-05-28,2020,5,SE,52.0,99.0,14.0,66.853,Regular
2020-05-28,2020,5,SO,40.0,73.0,5.0,50.0,Buena
2020-05-29,2020,5,CE,30.0,70.0,7.0,37.5,Buena
2020-05-29,2020,5,NE,33.0,70.0,6.0,41.25,Buena
2020-05-29,2020,5,NO,30.0,105.0,4.0,37.5,Buena
2020-05-29,2020,5,SE,31.0,88.0,11.0,38.75,Buena
2020-05-29,2020,5,SO,26.0,71.0,3.0,32.5,Buena
2020-05-30,2020,5,CE,23.0,53.0,7.0,28.75,Buena
2020-05-30,2020,5,NE,23.0,53.0,5.0,28.75,Buena
2020-05-30,2020,5,NO,25.0,88.0,3.0,31.25,Buena
2020-05-30,2020,5,SE,20.0,34.0,10.0,25.0,Buena
2020-05-30,2020,5,SO,21.0,57.0,4.0,26.25,Buena
2020-05-31,2020,5,CE,23.0,56.0,6.0,28.75,Buena
2020-05-31,2020,5,NE,26.0,103.0,5.0,32.5,Buena
2020-05-31,2020,5,NO,25.0,77.0,7.0,31.25,Buena
2020-05-31,2020,5,SE,19.0,37.0,8.0,23.75,Buena
2020-05-31,2020,5,SO,24.0,58.0,8.0,30.0,Buena
